GPS lat,GPS lon,Adresa,Adresa interní,Městská část,vyska,Typ zdroje,Systém,Popis,0.001,0.005,0.01
49.1686803,16.5711181,Švermova 11a,PK 11 Švermova,Bohunice,255.0,PK,K11SvPS1,"PDS Švermova 1,3,5,7,13",0.0,0.029130553704954574,0.06743517893847248
49.1686803,16.5711181,Švermova 11a,PK 11 Švermova,Bohunice,255.0,PK,K11SvPS2,"PDS Šver.15,17,19,21,23",0.0,0.029130553704954574,0.06743517893847248
49.1686803,16.5711181,Švermova 11a,PK 11 Švermova,Bohunice,255.0,PK,S11PS1MT,"Měř.Švermova 1,3,5,7,13",0.0,0.029130553704954574,0.06743517893847248
49.1686803,16.5711181,Švermova 11a,PK 11 Švermova,Bohunice,255.0,PK,S11PS2MT,"Měř.Šver.15,17,19,21,23",0.0,0.029130553704954574,0.06743517893847248
49.169315000000005,16.5741225,Švermova 14a,PK 12 Švermova,Bohunice,257.0,PK,K12SvKOT,Kotle K12 Švermova,0.0,0.04149820095626928,0.08066699720369874
49.169315000000005,16.5741225,Švermova 14a,PK 12 Švermova,Bohunice,257.0,PK,K12SvSTR,Strojovna K12 Švermova,0.0,0.04149820095626928,0.08066699720369874
49.169315000000005,16.5741225,Švermova 14a,PK 12 Švermova,Bohunice,257.0,PK,K12SvMT,Měření K12 Švermova,0.0,0.04149820095626928,0.08066699720369874
49.169315000000005,16.5741225,Švermova 14a,PK 12 Švermova,Bohunice,257.0,PK,K12SvPS1,"PDS Švermova 2,4,6,8",0.0,0.04149820095626928,0.08066699720369874
49.169315000000005,16.5741225,Švermova 14a,PK 12 Švermova,Bohunice,257.0,PK,K12SvPS2,"PDS Švermova 10,12,14",0.0,0.04149820095626928,0.08066699720369874
49.169315000000005,16.5741225,Švermova 14a,PK 12 Švermova,Bohunice,257.0,PK,S12PS1MT,"Měř.Švermova 2,4,6,8",0.0,0.04149820095626928,0.08066699720369874
49.169315000000005,16.5741225,Švermova 14a,PK 12 Švermova,Bohunice,257.0,PK,S12PS2MT,"Měř.Švermova 10,12,14",0.0,0.04149820095626928,0.08066699720369874
49.214293100000006,16.5935464,Tábor 53,VS Tábor 53,Ponava,239.9,HV,VST53KOT,Kotelna VS Tabor 53,0.13652682287395176,0.04427896494811395,0.02364316681995988
49.214293100000006,16.5935464,Tábor 53,VS Tábor 53,Ponava,239.9,HV,VST53STR,Strojovna VS Tabor 53,0.13652682287395176,0.04427896494811395,0.02364316681995988
49.214293100000006,16.5935464,Tábor 53,VS Tábor 53,Ponava,239.9,HV,VST53MT,Měření VS Tabor 53,0.13652682287395176,0.04427896494811395,0.02364316681995988
49.2146211,16.5948147,Tábor 63,VS Tábor 63,Ponava,237.8,HV,VST63KOT,Kotelna VS Tabor 63,0.004033093934205486,0.042856903373104036,0.028664492019751416
49.2146211,16.5948147,Tábor 63,VS Tábor 63,Ponava,237.8,HV,VST63STR,Strojovna VS Tabor 63,0.004033093934205486,0.042856903373104036,0.028664492019751416
49.2146211,16.5948147,Tábor 63,VS Tábor 63,Ponava,237.8,HV,VST63MT,Měření VS Tabor 63,0.004033093934205486,0.042856903373104036,0.028664492019751416
49.2237097,16.5785839,Technická 2,VS Purkyňov.ČTpark,Královo Pole,282.8,HV,CTpA_STR,VS ČTpark-objektA,0.08422417918561044,0.06022923563348575,0.10629943541417383
49.2237097,16.5785839,Technická 2,VS Purkyňov.ČTpark,Královo Pole,282.8,HV,CTpB_STR,VS ČTpark-objektB,0.08422417918561044,0.06022923563348575,0.10629943541417383
49.215577200000006,16.5012853,Teyschlova 33,PKCZT Teyschlov.33,Bystrc,337.7,PK,Bystrc\Teyschlova_33,"Měření Ričanská 3,9,13",0.0,0.1688891349050613,0.12614289884914204
49.215577200000006,16.5012853,Teyschlova 33,PKCZT Teyschlov.33,Bystrc,337.7,PK,TeyRicMT,"Měření Kavči 1,6",0.0,0.1688891349050613,0.12614289884914204
49.215577200000006,16.5012853,Teyschlova 33,PKCZT Teyschlov.33,Bystrc,337.7,PK,TeyKavMT,Měření Hvozdecká,0.0,0.1688891349050613,0.12614289884914204
49.215577200000006,16.5012853,Teyschlova 33,PKCZT Teyschlov.33,Bystrc,337.7,PK,TeyHvoMT,Měření Chudčická,0.0,0.1688891349050613,0.12614289884914204
49.215577200000006,16.5012853,Teyschlova 33,PKCZT Teyschlov.33,Bystrc,337.7,PK,TeyChuMT,Měření Teyschlova,0.0,0.1688891349050613,0.12614289884914204
49.215577200000006,16.5012853,Teyschlova 33,PKCZT Teyschlov.33,Bystrc,337.7,PK,TeyTeyMT,Měření Chvalovská,0.0,0.1688891349050613,0.12614289884914204
49.215577200000006,16.5012853,Teyschlova 33,PKCZT Teyschlov.33,Bystrc,337.7,PK,TeyChvMT,Měření Křepelči,0.0,0.1688891349050613,0.12614289884914204
49.215577200000006,16.5012853,Teyschlova 33,PKCZT Teyschlov.33,Bystrc,337.7,PK,TeyKreMT,Měření Kamechy,0.0,0.1688891349050613,0.12614289884914204
49.215577200000006,16.5012853,Teyschlova 33,PKCZT Teyschlov.33,Bystrc,337.7,PK,TeyKamMT,PDS Hvozdecká,0.0,0.1688891349050613,0.12614289884914204
49.215577200000006,16.5012853,Teyschlova 33,PKCZT Teyschlov.33,Bystrc,337.7,PK,TeyHvoPS,PDS Křepelči,0.0,0.1688891349050613,0.12614289884914204
49.215577200000006,16.5012853,Teyschlova 33,PKCZT Teyschlov.33,Bystrc,337.7,PK,TeyKrePS,PDS Chudčická,0.0,0.1688891349050613,0.12614289884914204
49.215577200000006,16.5012853,Teyschlova 33,PKCZT Teyschlov.33,Bystrc,337.7,PK,TeyChuPS,,0.0,0.1688891349050613,0.12614289884914204
49.2169186,16.574383100000002,Topolky 24,VS Topolky 24,Žabovřesky,225.5,HV,VTo24STR,Strojovna Topolky 24,0.0,0.008513121431601224,0.07518282504788844
49.2169186,16.574383100000002,Topolky 24,VS Topolky 24,Žabovřesky,225.5,HV,VsTo24MT,Měření Topolky 24,0.0,0.008513121431601224,0.07518282504788844
49.217082500000004,16.5747453,Topolky 26,VS Topolky 26,Žabovřesky,228.0,HV,VTo26STR,Strojovna Topolky 26,0.0,0.008168429951194031,0.07391323037352102
49.217082500000004,16.5747453,Topolky 26,VS Topolky 26,Žabovřesky,228.0,HV,VsTo26MT,Měření Topolky 26,0.0,0.008168429951194031,0.07391323037352102
49.2263164,16.6212092,Třískalova 14,HO13 Třískalova14,Lesná,266.6,HV,HO13TKOT,Kotelna HO13 Třískalova,0.47845346045637593,0.45502728664076325,0.35137966163587064
49.2263164,16.6212092,Třískalova 14,HO13 Třískalova14,Lesná,266.6,HV,HO13TSTR,Stroj. HO13 Třískalova,0.47845346045637593,0.45502728664076325,0.35137966163587064
49.2263164,16.6212092,Třískalova 14,HO13 Třískalova14,Lesná,266.6,HV,HO13TMT,Měř. HO13 Třískalova,0.47845346045637593,0.45502728664076325,0.35137966163587064
49.2263164,16.6212092,Třískalova 14,HO13 Třískalova14,Lesná,266.6,HV,HO13TPS1,PDS H13 Třískalova 1-4,0.47845346045637593,0.45502728664076325,0.35137966163587064
49.2263164,16.6212092,Třískalova 14,HO13 Třískalova14,Lesná,266.6,HV,HO13TPS2,PDS H13 Třískalova 5-8,0.47845346045637593,0.45502728664076325,0.35137966163587064
49.2263164,16.6212092,Třískalova 14,HO13 Třískalova14,Lesná,266.6,HV,HO13TPS3,PDS H13 Třískalova 9-12,0.47845346045637593,0.45502728664076325,0.35137966163587064
49.2263164,16.6212092,Třískalova 14,HO13 Třískalova14,Lesná,266.6,HV,HO13TPS4,"PDS H13Tří.14VS,16,18,20",0.47845346045637593,0.45502728664076325,0.35137966163587064
49.2263164,16.6212092,Třískalova 14,HO13 Třískalova14,Lesná,266.6,HV,HO13TPS5,"PDS H13 Tří. 22,24,30",0.47845346045637593,0.45502728664076325,0.35137966163587064
49.2263164,16.6212092,Třískalova 14,HO13 Třískalova14,Lesná,266.6,HV,TriPS1MT,Měření Třískalova 1-4,0.47845346045637593,0.45502728664076325,0.35137966163587064
49.2263164,16.6212092,Třískalova 14,HO13 Třískalova14,Lesná,266.6,HV,TriPS2MT,Měření Třískalova 5-8,0.47845346045637593,0.45502728664076325,0.35137966163587064
49.2263164,16.6212092,Třískalova 14,HO13 Třískalova14,Lesná,266.6,HV,TriPS3MT,Měření Třískalova 9-12,0.47845346045637593,0.45502728664076325,0.35137966163587064
49.2263164,16.6212092,Třískalova 14,HO13 Třískalova14,Lesná,266.6,HV,TriPS4MT,Měř,0.47845346045637593,0.45502728664076325,0.35137966163587064
49.2263164,16.6212092,Třískalova 14,HO13 Třískalova14,Lesná,266.6,HV,TriPS5MT,,0.47845346045637593,0.45502728664076325,0.35137966163587064
49.1891186,16.6451608,Turgeněvova 18a,PK Turgeněvov.18a,Černovice,214.5,PK,PKTurKOT,Kotle Turgeněvova,0.0,0.020624260882363812,0.026943284315531616
49.1891186,16.6451608,Turgeněvova 18a,PK Turgeněvov.18a,Černovice,214.5,PK,PKTurSTR,Strojovna Turgeněvova,0.0,0.020624260882363812,0.026943284315531616
49.1891186,16.6451608,Turgeněvova 18a,PK Turgeněvov.18a,Černovice,214.5,PK,PKTur_MT,Měření Turgeněvova,0.0,0.020624260882363812,0.026943284315531616
49.1982231,16.531126399999998,U Velké ceny 10a,PK K3 U Velké ceny,Kohoutovice,389.2,PK,K3UvcKOT,Kotle 3 U Velké ceny,0.61666981625309,0.6354526582562355,0.6457878831298197
49.1982231,16.531126399999998,U Velké ceny 10a,PK K3 U Velké ceny,Kohoutovice,389.2,PK,K3UvcSTR,Strojovna 3 U Velké ceny,0.61666981625309,0.6354526582562355,0.6457878831298197
49.1982231,16.531126399999998,U Velké ceny 10a,PK K3 U Velké ceny,Kohoutovice,389.2,PK,K3UvcMT,Měření K3 U Velké ceny,0.61666981625309,0.6354526582562355,0.6457878831298197
49.1982231,16.531126399999998,U Velké ceny 10a,PK K3 U Velké ceny,Kohoutovice,389.2,PK,PdUvcSTR,PDS U Velké ceny,0.61666981625309,0.6354526582562355,0.6457878831298197
49.1982231,16.531126399999998,U Velké ceny 10a,PK K3 U Velké ceny,Kohoutovice,389.2,PK,PdStaSTR,PDS Stamicova,0.61666981625309,0.6354526582562355,0.6457878831298197
49.1982231,16.531126399999998,U Velké ceny 10a,PK K3 U Velké ceny,Kohoutovice,389.2,PK,PdVorSTR,PDS Voříškova,0.61666981625309,0.6354526582562355,0.6457878831298197
49.1982231,16.531126399999998,U Velké ceny 10a,PK K3 U Velké ceny,Kohoutovice,389.2,PK,PdZebSTR,PDS Žebětínská,0.61666981625309,0.6354526582562355,0.6457878831298197
49.1982231,16.531126399999998,U Velké ceny 10a,PK K3 U Velké ceny,Kohoutovice,389.2,PK,PdUvcMT,Měř. PDS U Velké ceny,0.61666981625309,0.6354526582562355,0.6457878831298197
49.1982231,16.531126399999998,U Velké ceny 10a,PK K3 U Velké ceny,Kohoutovice,389.2,PK,PdStaMT,Měř. PDS Stamicova,0.61666981625309,0.6354526582562355,0.6457878831298197
49.1982231,16.531126399999998,U Velké ceny 10a,PK K3 U Velké ceny,Kohoutovice,389.2,PK,PdVorMT,Měř. PDS Voříškova,0.61666981625309,0.6354526582562355,0.6457878831298197
49.1982231,16.531126399999998,U Velké ceny 10a,PK K3 U Velké ceny,Kohoutovice,389.2,PK,PdZebMT,Měř. PDS Žebětínská,0.61666981625309,0.6354526582562355,0.6457878831298197
49.1669975,16.5867917,Ukrajinská 1a,PK K1 Ukrajinská,Bohunice,247.6,PK,K1UkrKOT,Kotelna K1 Ukrajinská,0.43890273758008924,0.1476758606526975,0.10720771954715698
49.1669975,16.5867917,Ukrajinská 1a,PK K1 Ukrajinská,Bohunice,247.6,PK,K1UkrSTR,Strojovna K1 Ukrajinská,0.43890273758008924,0.1476758606526975,0.10720771954715698
49.8268969,18.192371899999998,Ukrajinská 2a,PK K2 Ukrajinská,Bohunice,238.0,PK,K2UkrKOT,Kotelna K2 Ukrajinská,0.0,0.0,0.0
49.8268969,18.192371899999998,Ukrajinská 2a,PK K2 Ukrajinská,Bohunice,238.0,PK,K2UkrSTR,Strojovna K2 Ukrajinská,0.0,0.0,0.0
49.1684175,16.586780599999997,Ukrajinská 5a,PK K3 Ukrajinská,Bohunice,252.2,PK,K3UkrKOT,Kotelna K3 Ukrajinská,0.4297177558607379,0.1742152002870545,0.10742429921381769
49.1684175,16.586780599999997,Ukrajinská 5a,PK K3 Ukrajinská,Bohunice,252.2,PK,K3UkrSTR,Strojovna K3 Ukrajinská,0.4297177558607379,0.1742152002870545,0.10742429921381769
49.2224144,16.5492022,ulice Čoupkových 10a,PKK23 Čoupkova,Komín,229.4,PK,K23CoKOT,Kotle K23 Čoupkova,0.0,0.19052467650204832,0.210934771047141
49.2224144,16.5492022,ulice Čoupkových 10a,PKK23 Čoupkova,Komín,229.4,PK,K23CoSTR,Strojovna K23 Čoupkova,0.0,0.19052467650204832,0.210934771047141
49.22234279999999,16.5513764,ulice Čoupkových 28a,PKK22 Čoupkova,Komín,225.4,PK,K22CoKOT,Kotle K22 Čoupkova,0.0,0.08762435790927842,0.20542829890841108
49.22234279999999,16.5513764,ulice Čoupkových 28a,PKK22 Čoupkova,Komín,225.4,PK,K22CoSTR,Strojovna K22 Čoupkova,0.0,0.08762435790927842,0.20542829890841108
49.1925508,16.5360542,Ulička 1a,PK K8 Ulička,Kohoutovice,354.9,PK,K8UliKOT,Kotle K8 Ulička,0.0,0.15172368415649143,0.5213867258542315
49.1925508,16.5360542,Ulička 1a,PK K8 Ulička,Kohoutovice,354.9,PK,K8UliSTR,Topení K8 Ulička,0.0,0.15172368415649143,0.5213867258542315
49.1925508,16.5360542,Ulička 1a,PK K8 Ulička,Kohoutovice,354.9,PK,K8UliMT,Měření K8 Ulička,0.0,0.15172368415649143,0.5213867258542315
49.1925508,16.5360542,Ulička 1a,PK K8 Ulička,Kohoutovice,354.9,PK,UliPS1MT,"Měření Ulička 1,4,10,16",0.0,0.15172368415649143,0.5213867258542315
49.1925508,16.5360542,Ulička 1a,PK K8 Ulička,Kohoutovice,354.9,PK,UliPS2MT,"Měř. Výlet.1,7",0.0,0.15172368415649143,0.5213867258542315
49.2253617,16.5563842,Urbánkova 16a,PKK9 Urbánkova 16a,Komín,247.7,PK,K9UrbKOT,Kotle K9 Urbánkova,0.0,0.07679314726546052,0.17785834800633057
49.2253617,16.5563842,Urbánkova 16a,PKK9 Urbánkova 16a,Komín,247.7,PK,K9UrbSTR,Strojovna K9 Urbánkova,0.0,0.07679314726546052,0.17785834800633057
49.1726658,16.5802017,Uzbecká 13,PK8 Uzbecká,Bohunice,272.3,PK,K8UzbKot,Kotle K8 Uzbecká,0.0,0.10090384463120029,0.13644575936501405
49.1726658,16.5802017,Uzbecká 13,PK8 Uzbecká,Bohunice,272.3,PK,K8UzbStr,Strojovna K8 Uzbecká,0.0,0.10090384463120029,0.13644575936501405
49.2447092,16.5715008,V Újezdech 12,KM13 V Újezdech 12,Medlánky,261.4,PK,KM13RSTR,KM 13 V Újezdech 12,0.0,0.053619633341239044,0.038515034089219836
49.245135299999994,16.569981900000002,V Újezdech 18,KM 9 V Újezdech 18,Medlánky,260.4,PK,KM9UjSTR,KM 9 V Újezdech 18,0.0,0.04441307170623329,0.03106062316373073
49.2283722,16.623257199999998,Vaculíkova 14,VS ISŠ Gemini,Lesná,284.8,HV,ISSGemin,Integr.stř.škola Gemini,0.5758456146735091,0.569760357773289,0.39011180455356204
49.202772499999995,16.6570694,Valtická 1a,VSV07 Valtická 1a,Vinohrady,292.8,HV,V07VaKOT,Kotle V07 Valtická,0.0,0.06069217479210735,0.11871404426481459
49.202772499999995,16.6570694,Valtická 1a,VSV07 Valtická 1a,Vinohrady,292.8,HV,V07VaSTR,Stroj. V07 Valtická,0.0,0.06069217479210735,0.11871404426481459
49.202772499999995,16.6570694,Valtická 1a,VSV07 Valtická 1a,Vinohrady,292.8,HV,V07VaMT,Měření V07 Valtická,0.0,0.06069217479210735,0.11871404426481459
49.230253600000005,16.6199769,Vaculíkova 13,HO10 Vaculíkov.13,Lesná,292.5,HV,HO10VKOT,Kotle HO10 Vaculíkova,0.48544073655236986,0.54568971441453,0.3716233037385668
49.230253600000005,16.6199769,Vaculíkova 13,HO10 Vaculíkov.13,Lesná,292.5,HV,HO10VSTR,Stroj. HO10 Vaculíkova,0.48544073655236986,0.54568971441453,0.3716233037385668
49.230253600000005,16.6199769,Vaculíkova 13,HO10 Vaculíkov.13,Lesná,292.5,HV,HO10VMT,Měření HO10 Vaculíkova,0.48544073655236986,0.54568971441453,0.3716233037385668
49.230253600000005,16.6199769,Vaculíkova 13,HO10 Vaculíkov.13,Lesná,292.5,HV,VacPS1MT,"Vacul.2,5,8,11,Gemi.Mile",0.48544073655236986,0.54568971441453,0.3716233037385668
49.227364200000004,16.5219242,Valouškova 2a,PK2 Valouškova 2a,Bystrc,244.0,PK,K2ValKOT,Kotle PK2 Valouškova,0.008307596771624584,0.08585184617516001,0.07262432707952046
49.227364200000004,16.5219242,Valouškova 2a,PK2 Valouškova 2a,Bystrc,244.0,PK,K2ValSTR,Strojovna PK2 Valouškova,0.008307596771624584,0.08585184617516001,0.07262432707952046
49.227364200000004,16.5219242,Valouškova 2a,PK2 Valouškova 2a,Bystrc,244.0,PK,K2ValMT,Měření PK2 Valouškova,0.008307596771624584,0.08585184617516001,0.07262432707952046
49.227364200000004,16.5219242,Valouškova 2a,PK2 Valouškova 2a,Bystrc,244.0,PK,PDSVal02,PDS Valouškova 2,0.008307596771624584,0.08585184617516001,0.07262432707952046
49.227364200000004,16.5219242,Valouškova 2a,PK2 Valouškova 2a,Bystrc,244.0,PK,PDSVal04,PDS Valouškova 4,0.008307596771624584,0.08585184617516001,0.07262432707952046
49.227364200000004,16.5219242,Valouškova 2a,PK2 Valouškova 2a,Bystrc,244.0,PK,PDSVal05,PDS Valouškova 5,0.008307596771624584,0.08585184617516001,0.07262432707952046
49.227364200000004,16.5219242,Valouškova 2a,PK2 Valouškova 2a,Bystrc,244.0,PK,PDSVal06,PDS Valouškova 6,0.008307596771624584,0.08585184617516001,0.07262432707952046
49.227364200000004,16.5219242,Valouškova 2a,PK2 Valouškova 2a,Bystrc,244.0,PK,PDSVal08,PDS Valouškova 8,0.008307596771624584,0.08585184617516001,0.07262432707952046
49.227364200000004,16.5219242,Valouškova 2a,PK2 Valouškova 2a,Bystrc,244.0,PK,PDSVal10,PDS Valouškova 10,0.008307596771624584,0.08585184617516001,0.07262432707952046
49.227364200000004,16.5219242,Valouškova 2a,PK2 Valouškova 2a,Bystrc,244.0,PK,PDSVal11,PDS Valouškova 7,0.008307596771624584,0.08585184617516001,0.07262432707952046
49.227364200000004,16.5219242,Valouškova 2a,PK2 Valouškova 2a,Bystrc,244.0,PK,PDSVal12,PDS Valouškova 12,0.008307596771624584,0.08585184617516001,0.07262432707952046
49.227364200000004,16.5219242,Valouškova 2a,PK2 Valouškova 2a,Bystrc,244.0,PK,PDSVal13,PDS Valouškova 13,0.008307596771624584,0.08585184617516001,0.07262432707952046
49.227364200000004,16.5219242,Valouškova 2a,PK2 Valouškova 2a,Bystrc,244.0,PK,PDSPis06,PDS Piškova 6,0.008307596771624584,0.08585184617516001,0.07262432707952046
49.227364200000004,16.5219242,Valouškova 2a,PK2 Valouškova 2a,Bystrc,244.0,PK,PDSPis08,PDS Piškova 8,0.008307596771624584,0.08585184617516001,0.07262432707952046
49.227364200000004,16.5219242,Valouškova 2a,PK2 Valouškova 2a,Bystrc,244.0,PK,PDSPis14,PDS,0.008307596771624584,0.08585184617516001,0.07262432707952046
49.227364200000004,16.5219242,Valouškova 2a,PK2 Valouškova 2a,Bystrc,244.0,PK,ValPS1MT,,0.008307596771624584,0.08585184617516001,0.07262432707952046
49.227364200000004,16.5219242,Valouškova 2a,PK2 Valouškova 2a,Bystrc,244.0,PK,ValPS2MT,,0.008307596771624584,0.08585184617516001,0.07262432707952046
49.2027597,16.6598233,Valtická 23,VSV05 Valtická 23,Vinohrady,291.4,HV,V05VaKOT,Kotle V05 Valtická,0.0,0.03721484608364547,0.12142008817015496
49.2027597,16.6598233,Valtická 23,VSV05 Valtická 23,Vinohrady,291.4,HV,V05VaSTR,Stroj. V05 Valtická,0.0,0.03721484608364547,0.12142008817015496
49.2027597,16.6598233,Valtická 23,VSV05 Valtická 23,Vinohrady,291.4,HV,V05VaMT,Měření V05 Valtická,0.0,0.03721484608364547,0.12142008817015496
49.1935383,16.540496100000002,Vaňhalova 1a,PK K1 Vanhalova,Kohoutovice,350.8,PK,K1VanKOT,Kotle K1 Vanhalova,0.0,0.08401780843637992,0.4524767195262256
49.1935383,16.540496100000002,Vaňhalova 1a,PK K1 Vanhalova,Kohoutovice,350.8,PK,K1VanSTR,Stroj. K1 Vanhalova,0.0,0.08401780843637992,0.4524767195262256
49.1935383,16.540496100000002,Vaňhalova 1a,PK K1 Vanhalova,Kohoutovice,350.8,PK,K1VanPS1,PDS Vanhalova 1-11,0.0,0.08401780843637992,0.4524767195262256
49.1935383,16.540496100000002,Vaňhalova 1a,PK K1 Vanhalova,Kohoutovice,350.8,PK,K1VanPS2,"PDS Prokofjevov.1-11,2,4",0.0,0.08401780843637992,0.4524767195262256
49.1935383,16.540496100000002,Vaňhalova 1a,PK K1 Vanhalova,Kohoutovice,350.8,PK,K1VanPS3,"PDS Chalabalova 1,3,5",0.0,0.08401780843637992,0.4524767195262256
49.1935383,16.540496100000002,Vaňhalova 1a,PK K1 Vanhalova,Kohoutovice,350.8,PK,MTVanPS1,Sontex PDS Vanh. 1-11,0.0,0.08401780843637992,0.4524767195262256
49.1935383,16.540496100000002,Vaňhalova 1a,PK K1 Vanhalova,Kohoutovice,350.8,PK,MTVanPS2,"Sontex PDS Prok.1-11,2,4",0.0,0.08401780843637992,0.4524767195262256
49.1935383,16.540496100000002,Vaňhalova 1a,PK K1 Vanhalova,Kohoutovice,350.8,PK,MTVanPS3,"Sontex PDS Chalaba.1,3,5",0.0,0.08401780843637992,0.4524767195262256
49.1935383,16.540496100000002,Vaňhalova 1a,PK K1 Vanhalova,Kohoutovice,350.8,PK,K1VanBAZ,PDS Vaňhalova - bazén,0.0,0.08401780843637992,0.4524767195262256
49.2054556,16.6639481,Velkopavlovická 8a,VSV02 Velkopavlov.,Vinohrady,286.9,HV,V02VeKOT,Kotle V02 Velkopavlov.,0.0,0.024739042142444507,0.11426499631767441
49.2054556,16.6639481,Velkopavlovická 8a,VSV02 Velkopavlov.,Vinohrady,286.9,HV,V02VeSTR,Stroj. V02 Velkopavlov.,0.0,0.024739042142444507,0.11426499631767441
49.2054556,16.6639481,Velkopavlovická 8a,VSV02 Velkopavlov.,Vinohrady,286.9,HV,V02VeMT,Měření V02 Velkopavlov.,0.0,0.024739042142444507,0.11426499631767441
49.2230011,16.5218772,Větrná 1a,PK3 Větrná 1a,Bystrc,259.5,PK,K3VetKOT,Kotle PK3 Větrná,0.0,0.011507217444455358,0.12653785892633798
49.2230011,16.5218772,Větrná 1a,PK3 Větrná 1a,Bystrc,259.5,PK,K3VetSTR,Strojovna PK3 Větrná,0.0,0.011507217444455358,0.12653785892633798
49.180347499999996,16.593805300000003,Vídeňská,VS Vídeňská 56a,Štýřice,217.3,HV,VSVidKOT,Ohřívače VS Vídeňská,0.11003384649163321,0.048874184408973766,0.09205149299494599
49.180347499999996,16.593805300000003,Vídeňská,VS Vídeňská 56a,Štýřice,217.3,HV,VSVidSTR,Strojovna VS Vídeňská,0.11003384649163321,0.048874184408973766,0.09205149299494599
49.180347499999996,16.593805300000003,Vídeňská,VS Vídeňská 56a,Štýřice,217.3,HV,VSVidMT,Měření VS Vídeňská,0.11003384649163321,0.048874184408973766,0.09205149299494599
49.2072739,16.6585008,Vlčnovská 8a,VSV09 Vlčnovská 8a,Vinohrady,298.7,HV,V09VlKOT,Kotle V09 Vlčnovská,0.0,0.1944467874782674,0.12064197148934275
49.2072739,16.6585008,Vlčnovská 8a,VSV09 Vlčnovská 8a,Vinohrady,298.7,HV,V09VlSTR,Stroj. V09 Vlčnovská,0.0,0.1944467874782674,0.12064197148934275
49.2072739,16.6585008,Vlčnovská 8a,VSV09 Vlčnovská 8a,Vinohrady,298.7,HV,V09VlMT,Měření V09 Vlčnovská,0.0,0.1944467874782674,0.12064197148934275
49.2049269,16.6684436,Vlkova 2,VS15 Vlkova 2,Líšeň,278.4,HV,V15VlKOT,Kotle VS15 Vlkova,0.0,0.04300566777391507,0.07070266648422127
49.2049269,16.6684436,Vlkova 2,VS15 Vlkova 2,Líšeň,278.4,HV,V15VlSTR,Stroj. VS15 Vlkova,0.0,0.04300566777391507,0.07070266648422127
49.2049269,16.6684436,Vlkova 2,VS15 Vlkova 2,Líšeň,278.4,HV,V15VlMT,Meření VS15 Vlkova,0.0,0.04300566777391507,0.07070266648422127
49.2049269,16.6684436,Vlkova 2,VS15 Vlkova 2,Líšeň,278.4,HV,VS15VPS1,"PDS Vlkova 1a,1,3,5",0.0,0.04300566777391507,0.07070266648422127
49.2049269,16.6684436,Vlkova 2,VS15 Vlkova 2,Líšeň,278.4,HV,VS15VPS2,"PDS Vlkova 7,9,11",0.0,0.04300566777391507,0.07070266648422127
49.2049269,16.6684436,Vlkova 2,VS15 Vlkova 2,Líšeň,278.4,HV,VS15VPS3,"PDS Strnad 1,3,5,7,9,11",0.0,0.04300566777391507,0.07070266648422127
49.2049269,16.6684436,Vlkova 2,VS15 Vlkova 2,Líšeň,278.4,HV,VlkPS1MT,"Měření Vlkova 1a,1,3,5",0.0,0.04300566777391507,0.07070266648422127
49.2049269,16.6684436,Vlkova 2,VS15 Vlkova 2,Líšeň,278.4,HV,VlkPS2MT,"Měření Vlkova 7,9,11",0.0,0.04300566777391507,0.07070266648422127
49.2049269,16.6684436,Vlkova 2,VS15 Vlkova 2,Líšeň,278.4,HV,VlkPS3MT,"Měření Strn 1,3,5,7,9,11",0.0,0.04300566777391507,0.07070266648422127
49.205563899999994,16.671048300000002,Vlkova 4,VS Vlkova 4 pošta ,Líšeň,292.2,HV,VVlk4STR,Str. VS Vlkova 4 pošta,0.0,0.03992336861944885,0.056185340068301615
49.1693611,16.5642508,Vltavská 2a,PK K9 Vltavská,Lískovec,263.6,PK,K9VltKOT,Kotle K9 Vltavská,0.0,0.029709284229129457,0.06443343152457436
49.1693611,16.5642508,Vltavská 2a,PK K9 Vltavská,Lískovec,263.6,PK,K9VltSTR,Strojovna K9 Vltavská,0.0,0.029709284229129457,0.06443343152457436
49.1830131,16.600056900000002,Vojtova 1,VS Vojtova 1,Štýřice,205.7,HV,VSVojKOT,Ohřívače VS Vojtova,0.0613245713265944,0.050015216171961877,0.046713738472380674
49.1830131,16.600056900000002,Vojtova 1,VS Vojtova 1,Štýřice,205.7,HV,VSVojSTR,Strojovna VS Vojtova,0.0613245713265944,0.050015216171961877,0.046713738472380674
49.2216031,16.5247992,Vondrákova 25a,PK4 Vondrákova 25a,Bystrc,254.2,PK,K4VonKOT,Kotle PK4 Vondrákova,0.0,0.05685523015394414,0.19856241469969044
49.2216031,16.5247992,Vondrákova 25a,PK4 Vondrákova 25a,Bystrc,254.2,PK,K4VonSTR,Stroj. PK4 Vondrákova,0.0,0.05685523015394414,0.19856241469969044
49.2222078,16.5287375,Vondrákova 9a,PK Vondrákova 9a,Bystrc,232.3,PK,DSPVoKOT,Kotle DSP Vondrákova,0.10690634329953393,0.1376143081092139,0.2387966553546249
49.2222078,16.5287375,Vondrákova 9a,PK Vondrákova 9a,Bystrc,232.3,PK,DSPVoSTR,Strojovna DSP Vondrákova,0.10690634329953393,0.1376143081092139,0.2387966553546249
